Work ID,Work Description,Category,MP Name,Constituency,State,House,Final Amount (₹),Completed Date,Has Images,Average Rating,IDA
149159,cc road,Normal/Others,ROOP KUMARI CHOUDHARY,MAHASAMUND,Chhattisgarh,Lok Sabha,500000.0,2025-05-29T00:00:00.000Z,True,,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA)
140134,CONSTRUCTION OF CC ROAD FROM HALDER PARA MOSJID TO SHIULIPARA BATHING GHAT,Normal/Others,BAPI HALDAR,MATHURAPUR,West Bengal,Lok Sabha,249484.0,2025-06-02T00:00:00.000Z,True,,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA)
151081,"HIGH MASK LIGHT, GOHEDADAR",Normal/Others,ROOP KUMARI CHOUDHARY,MAHASAMUND,Chhattisgarh,Lok Sabha,499412.0,2025-06-03T00:00:00.000Z,True,,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA)
151166,"C.C. ROAD NIRMAN KARYA, BADEDABHA",Normal/Others,ROOP KUMARI CHOUDHARY,MAHASAMUND,Chhattisgarh,Lok Sabha,500000.0,2025-06-03T00:00:00.000Z,True,,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA)
157838,"Pachri construction at Gram Panchayat - Chepa near Daumuda, Vikas Khand - Pali",Normal/Others,Jyotsna Charandas Mahant ,KORBA,Chhattisgarh,Lok Sabha,300000.0,2025-06-04T00:00:00.000Z,True,,KORBA(Collector-Korba)
169254,Laying of CC Road Chikati Venkanna (H) to Dr Racharala Srinu (H)at Krishna Colony,Normal/Others,BALRAM NAIK PORIKA,MAHABUBABAD,Telangana,Lok Sabha,494342.0,2025-06-04T00:00:00.000Z,True,,MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)
180971,nava khoda game paver blok work,Normal/Others,Bharatsinhji Shankarji Dabhi,PATAN,Gujarat,Lok Sabha,300000.0,2025-06-04T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
146819,construction work of Pucca Pathway’s,Normal/Others,Shri Harsh Mahajan (2024-30),Sitting Rajya Sabha,Himachal Pradesh,Rajya Sabha,199966.0,2025-06-04T00:00:00.000Z,True,,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)
168736,Erection of High Mast with LED Flood Lights at Chowdarpally,Normal/Others,ARUNA. D. K,MAHABUBNAGAR,Telangana,Lok Sabha,199939.0,2025-06-05T00:00:00.000Z,False,,MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3)
179091,Installation of Solar Street Light at Boundary of Budaguda Govt. Girls High School,Normal/Others,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,Odisha,Lok Sabha,500000.0,2025-06-05T00:00:00.000Z,True,,Kandhamala(DISTRICT COLLECTOR KANDHAMAL_IDA)
181997,"Smart Class Equipment for Government High School, Adhaiyur.",Normal/Others,D Ravikumar ,VILUPPURAM,Tamil Nadu,Lok Sabha,200000.0,2025-06-05T00:00:00.000Z,False,,KALLAKURICHI(District Collector Kallakurichi_IDA)
180499,Purchase Water Tanker GP Salaiya Bulaki,Normal/Others,BUNTY VIVEK SAHU,CHHINDWARA,Madhya Pradesh,Lok Sabha,125000.0,2025-06-11T00:00:00.000Z,True,,CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA)
198198,"Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole",Normal/Others,Shri Baburam Nishad (2022-28),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,240944.0,2025-06-11T00:00:00.000Z,False,,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)
147415,Construction of OHT (30000 Lr.)near Tho.Koundampalayam Panchayat Mariamman Temple in 	TIRUCHENGODE Block,Normal/Others,V S Matheswaran,NAMAKKAL,Tamil Nadu,Lok Sabha,1136000.0,2025-06-11T00:00:00.000Z,True,,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)
147416,Providing BT Road at Animor Panchayat Panakadu Nadur Kalani in tiruchengode Block,Normal/Others,V S Matheswaran,NAMAKKAL,Tamil Nadu,Lok Sabha,1305000.0,2025-06-11T00:00:00.000Z,True,,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)
164630,"Late Gopalrao Wankhede College at Nandgaon Pode, Distt. Chandrapur Providing 5 computer sets with printers.",Normal/Others,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,CHANDRAPUR,Maharashtra,Lok Sabha,449205.0,2025-06-12T00:00:00.000Z,False,,CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA)
75724,Construction of CC Road from the house of Hulas Diwakar to Silly Approach Road.,Normal/Others,Smt. Ranjeet Ranjan (2022-28),Sitting Rajya Sabha,Chhattisgarh,Rajya Sabha,1000000.0,2025-06-12T00:00:00.000Z,True,,JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)
158776,providing bore well at Devara Ramana Pakalu,Normal/Others,Shri Yerram Venkata Subba Reddy (2024-30),Sitting Rajya Sabha,Andhra Pradesh,Rajya Sabha,92865.0,2025-06-12T00:00:00.000Z,False,,Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA)
171320,Gram Peepali Block Gonda mai Badan Singh ke Ghar se Uma Shankar kai Khait ki Taraf 200 meeter CC Work,Normal/Others,ANOOP PRADHAN BALMIKI,HATHRAS,Uttar Pradesh,Lok Sabha,2013593.0,2025-06-12T00:00:00.000Z,False,,ALIGARH(DISTRICT MAGISTRATE ALIGARH_IDA)
158775,"Providing Bore Well at Addipalli Pentayya Pakalu in Kondapalem Agraharam Village of Butchayyapeta Mandal, Anakapalli District",Normal/Others,Shri Yerram Venkata Subba Reddy (2024-30),Sitting Rajya Sabha,Andhra Pradesh,Rajya Sabha,97372.0,2025-06-12T00:00:00.000Z,False,,Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA)
157833,PROVIDING OF STREET LIGHTS IN MAMIDIYALA VILLAGE,Normal/Others,CHAMALA KIRAN KUMAR REDDY,BHONGIR,Telangana,Lok Sabha,100000.0,2025-06-12T00:00:00.000Z,False,,SURYAPET(DISTRICT COLLECTOR SURYAPET)
159331,"Laying of CC Road from Water Tank to Crematorium at Madwapur (V), Bantwaram (M)",Normal/Others,KONDA VISHWESHWAR REDDY,CHELVELLA,Telangana,Lok Sabha,124627.0,2025-06-12T00:00:00.000Z,True,,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2)
179049,Providing GI Water Tanker Capacity 5500 Liter Tyre 900X16 in GP Ushapura  JP Depalpur District Indore,Normal/Others,Shankar Lalwani,INDORE,Madhya Pradesh,Lok Sabha,160761.0,2025-06-13T00:00:00.000Z,True,,INDORE(DISTRICT COLLECTOR INDORE_IDA)
179381,Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Limbodagiri i VS Depalpur District Indore,Normal/Others,Shankar Lalwani,INDORE,Madhya Pradesh,Lok Sabha,160761.0,2025-06-13T00:00:00.000Z,True,,INDORE(DISTRICT COLLECTOR INDORE_IDA)
143150,16 miter unchai wale L.E.D. (150*8) high mask light dhamdaha nagar panchayat mukhyalay me aek adad adhisthapit karne ki anusansha ki jati hai,Normal/Others,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,Bihar,Lok Sabha,850000.0,2025-06-16T00:00:00.000Z,False,,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA)
144222,gram panchayat Lamiyari me chandrika devi ke sthan ke paas sarwjanik sthan par high mast light sthapna karya,Normal/Others,KRISHNA DEVI SHIVSHANKER PATEL,BANDA,Uttar Pradesh,Lok Sabha,226584.0,2025-06-16T00:00:00.000Z,False,,CHITRAKOOT(DISTRICT MAGISTRATE CHITRAKOOT_IDA)
144203,gram panchayat Pahadi Bujurg me barethi tirahe ke paas sarwjanik sthan par high mast light sthapna karya,Normal/Others,KRISHNA DEVI SHIVSHANKER PATEL,BANDA,Uttar Pradesh,Lok Sabha,226584.0,2025-06-16T00:00:00.000Z,True,,CHITRAKOOT(DISTRICT MAGISTRATE CHITRAKOOT_IDA)
151998,PROVIDING OF STREET LIGHTS IN  POTHIREDDYPALLY VILLAGE,Normal/Others,CHAMALA KIRAN KUMAR REDDY,BHONGIR,Telangana,Lok Sabha,99855.0,2025-06-16T00:00:00.000Z,False,,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)
140746,"Construction of New PDS Building  Perumal Koil Street, Pattukottai City,ward no 19",Normal/Others,MURASOLI S,THANJAVUR,Tamil Nadu,Lok Sabha,1965000.0,2025-06-16T00:00:00.000Z,False,,THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA)
171232,"Procurement and supply of Desk and Bench(80 set) at Govt.Hr.Sec.School, Palacode block A.Mallalpuram",Normal/Others,MANI. A.,DHARAMAPURI,Tamil Nadu,Lok Sabha,1000000.0,2025-06-16T00:00:00.000Z,True,,DHARMAPURI(DISTRICT COLLECTOR DHARMAPURI_IDA)
152007,PROVIDING STREET LIGHTS AT PACHILLA H/O OF GUNDALA VILLAGE,Normal/Others,CHAMALA KIRAN KUMAR REDDY,BHONGIR,Telangana,Lok Sabha,97019.0,2025-06-16T00:00:00.000Z,False,,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)
144227,gram panchayat Pathara Mani me Shivkumar ke makan ke paas sc/st basti ke sarwjanik sthan par high mast light sthapna karya,Normal/Others,KRISHNA DEVI SHIVSHANKER PATEL,BANDA,Uttar Pradesh,Lok Sabha,226584.0,2025-06-16T00:00:00.000Z,True,,CHITRAKOOT(DISTRICT MAGISTRATE CHITRAKOOT_IDA)
139057,Installation of 33 nos.  Electric Street LED Light at different places at Khasbalanda G.P under Haroa Block (SLNo. 44),Normal/Others,SK NURUL ISLAM,BASIRHAT,West Bengal,Lok Sabha,725693.0,2025-06-17T00:00:00.000Z,True,,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)
177350,"Purchase of Multi gym equipment W.No 14 Barnala, janda Wala Road, Bajwa Patti, Near G.s.s.s ( Girls) Barnala MC Barnala",Normal/Others,GURMEET SINGH MEET HAYER,SANGRUR,Punjab,Lok Sabha,341756.0,2025-06-18T00:00:00.000Z,True,,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA)
168715,Digitalization of 2 Classrooms of kino urdu primary school ramzanpura tal. malegaon dist. nashik,Normal/Others,BACHHAV SHOBHA DINESH,DHULE,Maharashtra,Lok Sabha,1000000.0,2025-06-19T00:00:00.000Z,True,,NASHIK(DISTRICT COLLECTOR NASHIK_IDA)
141410,Development Work of Khara patti Dharmshala W.no 1 Sanghera MC Barnala,Normal/Others,GURMEET SINGH MEET HAYER,SANGRUR,Punjab,Lok Sabha,344560.0,2025-06-19T00:00:00.000Z,True,,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA)
189198,CONSTRUCTION OF PCC ROAD AND UNDERGROUND DRAIN,Normal/Others,Dr. Bhim Singh (2024-30),Sitting Rajya Sabha,Bihar,Rajya Sabha,1490500.0,2025-06-20T00:00:00.000Z,False,,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)
150248,"SUPPLY DELIVERY &ERECTION & COMMISSIONING OF 4 NO 9 MTR OCTAGONAL HIGH MAST TOWER 6 X 150 WATT LED LIGHT SYSTEM WITH DUAL CHANNEL 24 HR / TWILIGHT TIMER OPERATION TIMER OPERATION FOR HOOGHLY DISTRICT (EXCLUDING SERVICE CONNECTION CHARGE)  AT 
1)MASHAT PLAY GRAUND UNDER ANIYA G.P. 
2) BONOMALIPUR RATHTALA UNDER MASHAT G.P. 
3) AUSBALI CHARAK PUKUR UNDER MASHAT G.P 
4) MASHAT BAROWARI TALA UNDER MASHAT G.P
CHANDITALA- I PANCHAYAT SAMITI, DIST - HOOGHLY",Normal/Others,Kalyan Banerjee,SREERAMPUR,West Bengal,Lok Sabha,589208.0,2025-06-20T00:00:00.000Z,True,,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)
183038,Installation of RO System at Govt. Primary School Do Burji,Normal/Others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,Lok Sabha,233049.0,2025-06-20T00:00:00.000Z,False,,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)
61956,Development of Play Ground at Rajmati Devi Saraswati Vidya Mandir Timli Pauri,Normal/Others,Dr. Kalpana Saini (2022-28),Sitting Rajya Sabha,Uttarakhand,Rajya Sabha,1800000.0,2025-06-21T00:00:00.000Z,True,,PAURI GARHWAL(DISTRICT MAGISTRATE PAURI GARHWAL_IDA)
178482,"Infrastructure Development of Chowkhamting LP School, Sissiborgaon LAC",Normal/Others,Pradan Baruah,LAKHIMPUR,Assam,Lok Sabha,500000.0,2025-06-21T00:00:00.000Z,True,,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA)
140105,"2- Pl see my letter no 7897 dated 27-8-2024 me prastavit high mast light install in block Pinahat as par sr no
32,33,34,38,39,43,46,47,",Normal/Others,Rajkumar Chahar ,FATEHPUR SIKRI,Uttar Pradesh,Lok Sabha,1991603.0,2025-06-23T00:00:00.000Z,False,,AGRA(DISTRICT MAGISTRAE AGRA_IDA)
148268,"Construction of lane and drain from Main Chowk to Rashpal Singh House Kore Qusba  Ward no. 6, Pyt. Halqua Sprain, Barnoti, Hiranagar, Kathua.",Normal/Others,Jitendra Singh,UDHAMPUR,Jammu And Kashmir,Lok Sabha,120000.0,2025-06-23T00:00:00.000Z,True,,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA)
66483,New high mast street light at Rampur Sanramgarh,Normal/Others,Dr. K. Laxman (2022-28),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,124937.0,2025-06-23T00:00:00.000Z,False,,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)
150011,"Construction of  P. C. C. Road  work in path leading from shri Pintu dubey's house to shri Chandrabhushan dubey's house in village - Harsari, ward no. 12, village council Purainiya Harsari, Block - Narkatiyaganj, west champaran bihar. Estimated Amount Rs. 700000",Normal/Others,Shri Satish Chandra Dubey (2022-28),Sitting Rajya Sabha,Bihar,Rajya Sabha,597802.0,2025-06-24T00:00:00.000Z,False,,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)
186199,"Constructing a reception counter and cupboard at the indoor badminton court within the police quarters premises in Adugodi, under the BTM Assembly Constituency of Bengaluru South Lok Sabha Constituency.",Normal/Others,Shri LS Tejasvi Surya ,BANGALORE SOUTH,Karnataka,Lok Sabha,499863.0,2025-06-24T00:00:00.000Z,False,,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)
191961,1P.C.C. Road construction MainroadtoArwindKumarshouse. House no L116 ward no21Shri KrishnapuriunderBankipurAssembly District patna,Normal/Others,Shri Shambhu Sharan Patel (2022-28),Sitting Rajya Sabha,Bihar,Rajya Sabha,1489100.0,2025-06-25T00:00:00.000Z,True,,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)
156335,Bisfi prakhand ke bisfi hat hafijul dr ke ghar se new masjid tak mittikaran aur PCC,Normal/Others,Dr. Faiyaz Ahmad (2022-28),Sitting Rajya Sabha,Bihar,Rajya Sabha,1134083.0,2025-06-26T00:00:00.000Z,False,,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)
134708,Providing High mast light at Puliyur in Nellivasalnadu panchayat,Normal/Others,CN Annadurai,TIRUVANNAMALAI,Tamil Nadu,Lok Sabha,434956.0,2025-06-27T00:00:00.000Z,True,,Tirupathur(District Collector Tirupathur_IDA)
161181,"HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE RUSTAMPUR MAI BADAN SINGH JI KE GHAR KE PAS CHOWK MAI
HIGH MAST LIGHT)",Normal/Others,MOHIBBULLAH,RAMPUR,Uttar Pradesh,Lok Sabha,165627.0,2025-06-30T00:00:00.000Z,True,,RAMPUR(DISTRICT MAGISTRATE RAMPUR_IDA)
156674,CONSTRUCTION OF CONCRETE ROAD FROM THE H/O DUDKUMAR BOR TO BHAI BHAI SANGHA VIA NODO AT PASCHIMPARA IN PIYARAPUR GRAM PANCHAYAT UNDER SERAMPORE UTTARPARA BLOCK.,Normal/Others,Kalyan Banerjee,SREERAMPUR,West Bengal,Lok Sabha,749590.0,2025-06-30T00:00:00.000Z,True,,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)
152377,"HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE PAINDA NAGAR MAI SAKIB PRADHAN KE GHAR KE PAS CHORAHE PAR
HIGH MAST LIGHT)",Normal/Others,MOHIBBULLAH,RAMPUR,Uttar Pradesh,Lok Sabha,200502.0,2025-06-30T00:00:00.000Z,True,,RAMPUR(DISTRICT MAGISTRATE RAMPUR_IDA)
150226,"HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE DEVIPURA MAI 
JUMA MASJID KE PAS HIGH MAST LIGHT)",Normal/Others,MOHIBBULLAH,RAMPUR,Uttar Pradesh,Lok Sabha,200502.0,2025-06-30T00:00:00.000Z,True,,RAMPUR(DISTRICT MAGISTRATE RAMPUR_IDA)
142505,"High mask light in Bawriyo ka bas near Satynarayan Temple ,Village Lalap (S.C. Work)",Normal/Others,Shri Hanuman Beniwal,NAGAUR,Rajasthan,Lok Sabha,149829.0,2025-06-30T00:00:00.000Z,True,,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA)
150219,"HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE MUNDIYA RASOOLPUR MAI 
NAI MASJID KE PAS HIGH MAST LIGHT)",Normal/Others,MOHIBBULLAH,RAMPUR,Uttar Pradesh,Lok Sabha,200502.0,2025-06-30T00:00:00.000Z,True,,RAMPUR(DISTRICT MAGISTRATE RAMPUR_IDA)
140430,"Construction of CC road from Aogram Masjid tola toAnai sk house at GATISTHA GP ,Executing Agency E O Mongal kote Panchayet Samity.",Normal/Others,Asit Kumar Mal ,BOLPUR,West Bengal,Lok Sabha,356195.0,2025-06-30T00:00:00.000Z,True,,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)
200224,BT road,Normal/Others,Shri R. Dharmar (2022-28),Sitting Rajya Sabha,Tamil Nadu,Rajya Sabha,2000000.0,2025-07-01T00:00:00.000Z,True,,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA)
138109,CC interlocking eat kharanja Nirman karya RatanSingh ke Ghar se Mangal ke Ghar ki or Avam vibhinn galiyan BhiriGanj work agency GP khemra,Normal/Others,SANJNA JATAV,BHARATPUR,Rajasthan,Lok Sabha,399709.0,2025-07-02T00:00:00.000Z,True,,BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA)
155990,"INSTALLATION OF 2 NOS. OF SOLAR STREET LIGHTS (WITH 6 MTR. G.I. POLE & 1 NO. 20 WATT LED BULB) IN THE FOLLOWING LOCATIONS UNDER PRATAPNAGAR GP UNDER SONARPUR DAKSHIN AC: 
1)	MAKRAMPUR NATUN PALLY (VILL: MAKRAMPUR)
2)	NAVASAN SARDARPARA THAKUR TALA (VILL: NABASAN)",Normal/Others,SAYANI GHOSH,JADAVPUR,West Bengal,Lok Sabha,68986.0,2025-07-02T00:00:00.000Z,True,,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA)
175447,Installation of MML at Yusuf Mukku wad 15  in Kizhuvilam Grama Panchayath,Normal/Others,Adv Adoor Prakash ,ATTINGAL,Kerala,Lok Sabha,250064.0,2025-07-02T00:00:00.000Z,True,,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)
175445,Installation of MML near Vennichira Muslim Jama Ath Mosque  in Kilimanoor Grama Panchayath,Normal/Others,Adv Adoor Prakash ,ATTINGAL,Kerala,Lok Sabha,242517.0,2025-07-02T00:00:00.000Z,True,,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)
75815,"Construction of C.C. Road at Deobhubanpur Rangapada from Akhada Danda to Mohato House in Deobhubanpur, Balisankara Block, Sundargarh District",Normal/Others,Dr. Sasmit Patra (2022-28),Sitting Rajya Sabha,Odisha,Rajya Sabha,300000.0,2025-07-02T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
187864,Erection of High mast Light near Sunkari Raghupati House No. 4-31 in  Gollakunta (V) of  Akkannapeta (M),Normal/Others,Sanjay Kumar Bandi,KARIMNAGAR,Telangana,Lok Sabha,100000.0,2025-07-02T00:00:00.000Z,False,,SIDDIPET(District Collector Siddipet_IDA)
184573,Laying of CC Road from ZPHS to Krida Pranganam at Salbathapur (V) of Dharur (M),Normal/Others,KONDA VISHWESHWAR REDDY,CHELVELLA,Telangana,Lok Sabha,124702.0,2025-07-03T00:00:00.000Z,True,,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2)
191993,"P.C.CRoadconstructionworkwith drainage fromShCheekuSharmas house to Late Vinod Kumar Jhas house inRohininagarJakariyapur UnderPatnaSahibAssembly,District Patna",Normal/Others,Shri Shambhu Sharan Patel (2022-28),Sitting Rajya Sabha,Bihar,Rajya Sabha,1245100.0,2025-07-03T00:00:00.000Z,True,,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)
168898,"CC Road from Grama Sachivalayam to  Anganwadi School in NGO Colony, Bodumalluvaripalli (G.P)",Normal/Others,Midhun Reddy,RAJAMPET,Andhra Pradesh,Lok Sabha,499754.0,2025-07-04T00:00:00.000Z,True,,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)
99993,"GRAM PANCHAYAT HARIPUR KALAN MEIN WARD NO - 13 MEIN SHIV RUDRA DHAM SE BHISHM PRATAP SINGH KE MAKAN TAK CC TILES ROAD NIRMAN
IA(KARYADAI SANSTATHA) - NAGAR PALIKA PARISHAD HERBURTPUR",Normal/Others,Shri Naresh Bansal (2020-26),Sitting Rajya Sabha,Uttarakhand,Rajya Sabha,499553.0,2025-07-04T00:00:00.000Z,True,,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)
162834,Sundara Gam Na Pravesh Dhwar Pachi Gam toran Mata Vaherai Nu Mandir Ane Chowk Vistarma C.C. Road nu Kam,Normal/Others,Mitesh Rameshbhai Bakabhai Patel,ANAND,Gujarat,Lok Sabha,499000.0,2025-07-04T00:00:00.000Z,False,,ANAND(District Collector ANAND_IDA)
162813,Baharpura Vistarma Jognimata Na Mandir Pasena Vistarma Shed Nu Kam,Normal/Others,Mitesh Rameshbhai Bakabhai Patel,ANAND,Gujarat,Lok Sabha,29900.0,2025-07-05T00:00:00.000Z,False,,ANAND(District Collector ANAND_IDA)
196280,Construction of New bore well with Motor  Pipe in Puduvellantheru area of Thirumalaipatti Panchayat in Puduchathiram Panchayat Union,Normal/Others,V S Matheswaran,NAMAKKAL,Tamil Nadu,Lok Sabha,459750.0,2025-07-05T00:00:00.000Z,True,,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)
138591,Providing Highmass light at ward no.25 near Solipalayam Bus stop - Tiruppur corporation,Normal/Others,K Subbarayan,TIRUPPUR,Tamil Nadu,Lok Sabha,535393.0,2025-07-05T00:00:00.000Z,True,,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA)
192773,Construction of Flood Control Embankments at Safung Khola at Safun Village,Normal/Others,Shri Dorjee Tshering Lepcha (2024-30),Sitting Rajya Sabha,Sikkim,Rajya Sabha,999256.0,2025-07-05T00:00:00.000Z,False,,Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)
141181,Installation of fixed garden gym equipment,Normal/Others,SARABJEET SINGH KHALSA,FARIDKOT,Punjab,Lok Sabha,300000.0,2025-07-07T00:00:00.000Z,True,,MOGA(Deputy Commissioner Moga)
141172,Installation of fixed garden gym equipment,Normal/Others,SARABJEET SINGH KHALSA,FARIDKOT,Punjab,Lok Sabha,300000.0,2025-07-07T00:00:00.000Z,True,,MOGA(Deputy Commissioner Moga)
141168,Installation of fixed garden gym equipment,Normal/Others,SARABJEET SINGH KHALSA,FARIDKOT,Punjab,Lok Sabha,300000.0,2025-07-07T00:00:00.000Z,True,,MOGA(Deputy Commissioner Moga)
143323,"Construction of Retaining wall near Sub Centre, Upper Sakawrdai",Normal/Others,RICHARD VANLALHMANGAIHA,MIZORAM,Mizoram,Lok Sabha,250000.0,2025-07-07T00:00:00.000Z,False,,AIZAWL(DEPUTY COMMISSIONER AIZAWL_IDA)
106442,"100 TABLE & CHAIR/BENCH AT GOVERNMENT INTER COLLEGE ,DHOBALWALA
IA(KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR",Normal/Others,Shri Naresh Bansal (2020-26),Sitting Rajya Sabha,Uttarakhand,Rajya Sabha,720000.0,2025-07-07T00:00:00.000Z,True,,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)
145351,"Construction of Ummerkoya - Muhammed haji road /pathway 2nd reach, ward No. 03, Kalikavu Panchayat",Normal/Others,Shri Abdul Wahab (2021-27),Sitting Rajya Sabha,Kerala,Rajya Sabha,472899.0,2025-07-07T00:00:00.000Z,True,,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)
151617,High Mask Light,Normal/Others,VIJAYLAKSHMI DEVI,SIWAN,Bihar,Lok Sabha,958500.0,2025-07-07T00:00:00.000Z,True,,SIWAN(DISTRICT PLANNING OFFICER SIWAN_IDA)
43931,CONSTRUCTION OF PCC ROAD FROM WAKEEL PASWAN HOUSE TO BRAJESH SHARMA HOUSE IN NAUGARHI NORTH PANCHAYAT,Normal/Others,Shri Khiru Mahto (2022-28),Sitting Rajya Sabha,Bihar,Rajya Sabha,347950.0,2025-07-08T00:00:00.000Z,True,,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)
162928,Construction of CD near to the the temple exist in Prakash bahaddurqbandi land comes in the way of kidadal of koppal assembly constituency,Normal/Others,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Karnataka,Lok Sabha,497319.0,2025-07-08T00:00:00.000Z,True,,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA)
158964,Installation of a Hybrid Solar High-Mast Light,Normal/Others,Smt. Ranjeet Ranjan (2022-28),Sitting Rajya Sabha,Chhattisgarh,Rajya Sabha,496500.0,2025-07-08T00:00:00.000Z,True,,JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)
169873,Construction of Shed for Public uses at Bagur village under supervision of Subsit GP,Normal/Others,Smt Sajda Ahmed,ULUBERIA,West Bengal,Lok Sabha,449480.0,2025-07-08T00:00:00.000Z,True,,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA)
158944,Installation of a Hybrid Solar High-Mast Light,Normal/Others,Smt. Ranjeet Ranjan (2022-28),Sitting Rajya Sabha,Chhattisgarh,Rajya Sabha,496500.0,2025-07-08T00:00:00.000Z,True,,JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)
